Customer,Contract ,Item Code,Item Name,Unit of Measure (UoM), Rate ,Item Description,Xero Account,
Downer,Downer - MWA,CP-03-01-05,Removal of an existing bridge tap ,Per existing bridge tap, $144.48 ,Removal of an existing bridge tap ,45210,
Downer,Downer - MWA,CP-03-01-06,Install earth bonding cable between cable sections,Per linear metre, $38.44 ,Install earth bonding cable between cable sections,45210,
Downer,Downer - MWA,CP-03-01-10,Multiple services pre-validation for migration at any location ,Per existing service, $23.31 ,Multiple services pre-validation for migration at any location ,45210,
Downer,Downer - MWA,CP-05-01-01,Installation of service jumpering in an Exchange,Per Service, $40.27 ,Installation of service jumpering in an Exchange,45210,
Downer,Downer - MWA,CP-05-01-02,Existing service transfer jumpering in an MDF and termination end point,Per existing service, $54.18 ,Existing service transfer jumpering in an MDF and termination end point,45210,
Downer,Downer - MWA,CP-05-02-01,Installation of service jumpering in a cross connect unit for the first service jumpered,Per Service, $62.96 ,Installation of service jumpering in a cross connect unit for the first service jumpered,45210,
Downer,Downer - MWA,CP-05-02-02,Extra over service Jumpering in a cross connect unit,Per Service , $10.30 ,Extra over service Jumpering in a cross connect unit,45210,
Downer,Downer - MWA,CW-01-01-01B,Supply and install underground pipeby BORING with an internal diameter of more than 25mm and equal to or less than 50mm by any means in other than Rock,Per linear metre, $55.81 ,Supply and install underground pipeby BORING with an internal diameter of more than 25mm and equal to or less than 50mm by any means in other than Rock,45210,
Downer,Downer - MWA,CW-01-01-01P,Supply and install underground pipe by Grundomat (or similar) with an internal diameter of more than 25mm and equal to or less than 50mm by any means in other than Rock.,Per linear metre, $55.81 ,Supply and install underground pipe by Grundomat (or similar) with an internal diameter of more than 25mm and equal to or less than 50mm by any means in other than Rock.,45210,
Downer,Downer - MWA,CW-01-01-01T,Supply and install underground pipe by TRENCHING with an internal diameter of more than 25mm and equal to or less than 50mm by any means in other than Rock,Per linear metre, $31.83 ,Supply and install underground pipe by TRENCHING with an internal diameter of more than 25mm and equal to or less than 50mm by any means in other than Rock,45210,
Downer,Downer - MWA,CW-01-01-02B,Supply and install underground pipe by BORING with an internal diameter of greater than 50mm by any means in other than Rock,Per linear metre, $69.50 ,Supply and install underground pipe by BORING with an internal diameter of greater than 50mm by any means in other than Rock,45210,
Downer,Downer - MWA,CW-01-01-02P,Supply and install underground pipe by Grundomat (or similar) with an internal diameter of greater than 50mm by any means in other than Rock,Per linear metre, $69.50 ,Supply and install underground pipe by Grundomat (or similar) with an internal diameter of greater than 50mm by any means in other than Rock,45210,
Downer,Downer - MWA,CW-01-01-02T,Supply and install underground pipe by TRENCHING with an internal diameter of greater than 50mm by any means in other than Rock,Per linear metre, $36.78 ,Supply and install underground pipe by TRENCHING with an internal diameter of greater than 50mm by any means in other than Rock,45210,
Downer,Downer - MWA,CW-01-01-03T01,Extra over for supply and install an additional underground pipe in an existing trench with an with an internal diameter of more than 25mm and equal to or less than 50mm ,Per linear metre, $10.00 ,Extra over for supply and install an additional underground pipe in an existing trench with an with an internal diameter of more than 25mm and equal to or less than 50mm ,45210,
Downer,Downer - MWA,CW-01-01-03T02,Extra over for supply and install an additional underground pipe in an existing trench with an internal diameter of greater than 50mm,Per linear metre, $12.00 ,Extra over for supply and install an additional underground pipe in an existing trench with an internal diameter of greater than 50mm,45210,
Downer,Downer - MWA,CW-01-01-04B01,"Extra over for supply and install an additional underground pipe by boring technique with an with an internal diameter of more than 25mm and equal to or less than 50mm
",Per linear metre, $18.00 ,"Extra over for supply and install an additional underground pipe by boring technique with an with an internal diameter of more than 25mm and equal to or less than 50mm
",45210,
Downer,Downer - MWA,CW-01-01-04B02,Extra over for supply and install an additional underground pipe by boring technique with an internal diameter of greater than 50mm,Per linear metre, $22.00 ,Extra over for supply and install an additional underground pipe by boring technique with an internal diameter of greater than 50mm,45210,
Downer,Downer - MWA,CW-01-01-05,Supply and install riser on pole or building  ,Per riser, $167.00 ,Supply and install riser on pole or building  ,45210,
Downer,Downer - MWA,CW-01-01-K2K,Kerb to Kerb Extra Over Rate,Per Linear Metre, $109.10 ,Kerb to Kerb Extra Over Rate,45210,
Downer,Downer - MWA,CW-01-02-01B01,Extra Over Rate for the supply and install of up to and including 50mm pipe in Rock using boring methods ,Per linear metre, $140.20 ,Extra Over Rate for the supply and install of up to and including 50mm pipe in Rock using boring methods ,45210,
Downer,Downer - MWA,CW-01-02-01B02,Extra Over Rate for the supply and install of upto and including 100mm pipe in Rock using boring methods ,Per linear metre, $178.49 ,Extra Over Rate for the supply and install of upto and including 100mm pipe in Rock using boring methods ,45210,
Downer,Downer - MWA,CW-01-02-01T01,Extra Over Rate for the supply and install of upto and including 50mm pipe in Rock using trenching methods ,Per linear metre, $68.08 ,Extra Over Rate for the supply and install of upto and including 50mm pipe in Rock using trenching methods ,45210,
Downer,Downer - MWA,CW-01-02-01T02,Extra Over Rate for the supply and install of upto and including 100mm pipe in Rock using trenching methods ,Per linear metre, $71.04 ,Extra Over Rate for the supply and install of upto and including 100mm pipe in Rock using trenching methods ,45210,
Downer,Downer - MWA,CW-02-01-01E,Supply and installation of small pits (P2) at existing locations in other than Rock,Per pit, $235.00 ,Supply and installation of small pits (P2) at existing locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-01N,Supply and installation of small pits (P2) at new locations in other than Rock,Per pit, $189.05 ,Supply and installation of small pits (P2) at new locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-02E,Supply and installation of medium pits (P4 and P5) at existing locations in other than Rock,Per pit, $500.00 ,Supply and installation of medium pits (P4 and P5) at existing locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-02N,Supply and installation of medium pits (P4 and P5) at new locations in other than Rock,Per pit, $363.00 ,Supply and installation of medium pits (P4 and P5) at new locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-03E-P6,Supply and installation of large pits (P6) at existing locations in other than Rock,Per pit, $900.00 ,Supply and installation of large pits (P6) at existing locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-03E-P8,Supply and installation of large pits (P8) at existing locations in other than Rock,Per pit," $1,050.00 ",Supply and installation of large pits (P8) at existing locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-03N-P6,Supply and installation of large pits (P6) at new locations in other than Rock,Per pit, $800.00 ,Supply and installation of large pits (P6) at new locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-03N-P8,Supply and installation of large pits (P8) at new locations in other than Rock,Per pit, $900.00 ,Supply and installation of large pits (P8) at new locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-04E-P9,Supply and installation of extra-large (P9) pits at existing locations in other than Rock,Per pit," $1,900.00 ",Supply and installation of extra-large (P9) pits at existing locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-04N-P9,Supply and installation of extra-large (P9) pits at new locations in other than Rock,Per pit," $1,600.00 ",Supply and installation of extra-large (P9) pits at new locations in other than Rock,45210,
Downer,Downer - MWA,CW-02-01-05-P5,Supply and install pit riser on P5 Pit,Each pit riser, $265.26 ,Supply and install pit riser on P5 Pit,45210,
Downer,Downer - MWA,CW-02-01-05-P6,Supply and install pit riser on P6 Pit,Each pit riser, $265.26 ,Supply and install pit riser on P6 Pit,45210,
Downer,Downer - MWA,CW-02-01-06,Supply and install pit lids,Each pit lid, $48.00 ,Supply and install pit lids,45210,
Downer,Downer - MWA,CW-02-01-08,Supply and install composite pit lids,Per pit lids, $65.00 ,Supply and install composite pit lids,45210,
Downer,Downer - MWA,CW-02-02-01,Extra over rate for the supply and installation of a pit in Rock ,Per cubic metre, $172.00 ,Extra over rate for the supply and installation of a pit in Rock ,45210,
Downer,Downer - MWA,CW-02-03-01,Removal and disposal of small (P2) ACM Pit,Each ACM Pit, $517.00 ,Removal and disposal of small (P2) ACM Pit,45210,
Downer,Downer - MWA,CW-02-03-02,Removal and disposal of medium (P4 or P5) ACM Pit,Each ACM Pit, $570.00 ,Removal and disposal of medium (P4 or P5) ACM Pit,45210,
Downer,Downer - MWA,CW-02-03-03,Removal and disposal of large (P6 or P8) ACM Pit,Each ACM Pit, $700.00 ,Removal and disposal of large (P6 or P8) ACM Pit,45210,
Downer,Downer - MWA,CW-02-03-04,Removal and disposal of extra large (P9) ACM Pit,Each ACM Pit, $900.00 ,Removal and disposal of extra large (P9) ACM Pit,45210,
Downer,Downer - MWA,CW-02-04-01,Remove and dispose of a single lid plastic pit,Each Pit, $34.00 ,Remove and dispose of a single lid plastic pit,45210,
Downer,Downer - MWA,CW-02-04-02,Remove and dispose of a double lid plastic pit,Each Pit, $45.00 ,Remove and dispose of a double lid plastic pit,45210,
Downer,Downer - MWA,CW-03-01-01,Core bore (up to 200mm),Each core bore, $180.00 ,Core bore (up to 200mm),45210,
Downer,Downer - MWA,CW-03-01-01X,Core bore (per additional 100mm),Each additional 100mm, $40.00 ,Core bore (per additional 100mm),45210,
Downer,Downer - MWA,CW-04-01-01,Installation only of single cable by direct buried techniques by any means,Per linear metre, $13.00 ,Installation only of single cable by direct buried techniques by any means,45210,
Downer,Downer - MWA,CW-04-02-01,Extra over for the installation of a single cable by direct buried techniques in Rock,Per linear metre, $50.00 ,Extra over for the installation of a single cable by direct buried techniques in Rock,45210,
Downer,Downer - MWA,CW-04-03-01,Supply and install marker posts for buried underground cable,Per marker post, $89.33 ,Supply and install marker posts for buried underground cable,45210,
Downer,Downer - MWA,CW-05-01-01,Identify and repair a damaged and blocked duct in any surface,Per blockage repaired, $300.00 ,Identify and repair a damaged and blocked duct in any surface,45210,
Downer,Downer - MWA,CW-05-01-01X,Extra over for the repair of a secondary damaged or blocked duct in any surface ,Per blockage repaired, $225.00 ,Extra over for the repair of a secondary damaged or blocked duct in any surface ,45210,
Downer,Downer - MWA,CW-05-01-02,Clear pipe blockage using high pressure water,Per blockage cleared, $175.00 ,Clear pipe blockage using high pressure water,45210,
Downer,Downer - MWA,CW-06-01-01,Breakout concrete surface material ,Per linear metre, $75.00 ,Breakout concrete surface material ,45210,
Downer,Downer - MWA,CW-06-01-02,Breakout asphalt or bitumen,Per linear metre, $65.00 ,Breakout asphalt or bitumen,45210,
Downer,Downer - MWA,CW-06-01-03,Breakout paving material in CBD areas,Per linear metre, $110.00 ,Breakout paving material in CBD areas,45210,
Downer,Downer - MWA,CW-06-01-04,Breakout paving material in all areas other than CBD,Per linear metre, $70.00 ,Breakout paving material in all areas other than CBD,45210,
Downer,Downer - MWA,CW-06-02-01,Reinstate concrete surface material ,Per linear metre, $140.00 ,Reinstate concrete surface material ,45210,
Downer,Downer - MWA,CW-06-02-02,Reinstate asphalt or bitumen,Per linear metre, $85.00 ,Reinstate asphalt or bitumen,45210,
Downer,Downer - MWA,CW-06-02-03,Reinstate paving material in CBD areas,Per linear metre, $155.00 ,Reinstate paving material in CBD areas,45210,
Downer,Downer - MWA,CW-06-02-04,Reinstate paving material in all areas other than CBD,Per linear metre, $70.00 ,Reinstate paving material in all areas other than CBD,45210,
Downer,Downer - MWA,EA-01-01-01,Copper performance line testing,Per cable pair, $63.52 ,Copper performance line testing,45210,
Downer,Downer - MWA,EA-01-01-02,Line Testing Vacant Pairs,Per cable pair, $18.28 ,Line Testing Vacant Pairs,45210,
Downer,Downer - MWA,FB-01-01-01-288F,Installation and preparation of a new fibre joint enclosure 288 fibres,Per fibre joint enclosure, $360.00 ,Installation and preparation of a new fibre joint enclosure 288 fibres,45210,
Downer,Downer - MWA,FB-01-01-01-432F,Installation and preparation of a new fibre joint enclosure 432 fibres,Per fibre joint enclosure, $410.00 ,Installation and preparation of a new fibre joint enclosure 432 fibres,45210,
Downer,Downer - MWA,FB-01-01-02-144F,Installation and preparation of a new fibre joint enclosure 144 fibres,Per fibre joint enclosure, $275.00 ,Installation and preparation of a new fibre joint enclosure 144 fibres,45210,
Downer,Downer - MWA,FB-01-01-02-72F,Installation and preparation of a new fibre joint enclosure 72 fibres,Per fibre joint enclosure, $225.00 ,Installation and preparation of a new fibre joint enclosure 72 fibres,45210,
Downer,Downer - MWA,FB-01-01-03,Installation and preparation of a fibre joint enclosure up to and including 12 fibres,Per fibre joint enclosure, $180.00 ,Installation and preparation of a fibre joint enclosure up to and including 12 fibres,45210,
Downer,Downer - MWA,FB-01-01-04,Installation and preparation of Gator fibre joint enclosure ,Per Gator fibre joint enclosure, $110.00 ,Installation and preparation of Gator fibre joint enclosure ,45210,
Downer,Downer - MWA,FB-01-02-01-288F,Prepare a 288 fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $189.46 ,Prepare a 288 fibre cable sheath to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-01-432F,Prepare a 432 fibre cable sheath  to be connected to fibre joint enclosures,Per cable sheath, $205.29 ,Prepare a 432 fibre cable sheath  to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-01-576F,Prepare a 576 fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $220.56 ,Prepare a 576 fibre cable sheath to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-02-144F,Prepare a 144 fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $125.00 ,Prepare a 144 fibre cable sheath to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-02-72F,Prepare a 72 fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $108.92 ,Prepare a 72 fibre cable sheath to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-03,Prepare a 12 fibre cable to be connected to fibre joint enclosures,Per cable sheath, $55.60 ,Prepare a 12 fibre cable to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-04,Prepare Single fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $39.29 ,Prepare Single fibre cable sheath to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-05,Lay up of cable sheaths,Per cable sheath, $31.50 ,Lay up of cable sheaths,45210,
Downer,Downer - MWA,FB-01-02-06,Prepare a loose tube fibre cable sheath greater than 144 fibres to be connected to fibre joint enclosures,Per cable sheath, $260.50 ,Prepare a loose tube fibre cable sheath greater than 144 fibres to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-07,Prepare a loose tube fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected to fibre joint enclosures,Per cable sheath, $170.50 ,Prepare a loose tube fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-08,Prepare a loose tube 12 fibre cable to be connected to fibre joint enclosures,Per cable sheath, $62.00 ,Prepare a loose tube 12 fibre cable to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-02-09,Prepare a loose tube Single fibre cable sheath to be connected to fibre joint enclosures,Per cable sheath, $40.00 ,Prepare a loose tube Single fibre cable sheath to be connected to fibre joint enclosures,45210,
Downer,Downer - MWA,FB-01-03-01,Re-entry into a fibre joint enclosure,Per fibre joint enclosure, $84.70 ,Re-entry into a fibre joint enclosure,45210,
Downer,Downer - MWA,FB-01-04-01,Installation of splitter within existing FDH / PDH cabinet,Per splitter, $26.00 ,Installation of splitter within existing FDH / PDH cabinet,45210,
Downer,Downer - MWA,FB-01-04-02,Installation of splitter within an existing BJL enclosure,Per splitter, $40.00 ,Installation of splitter within an existing BJL enclosure,45210,
Downer,Downer - MWA,FB-01-04-03,Installation of splitter within an existing FJL enclosure,Per splitter, $40.00 ,Installation of splitter within an existing FJL enclosure,45210,
Downer,Downer - MWA,FB-01-04-04,Installation of a splitter card output fibres to LFN ports within and existing FDH cabinet,Per Fibre, $10.00 ,Installation of a splitter card output fibres to LFN ports within and existing FDH cabinet,45210,
Downer,Downer - MWA,FB-01-04-05,Installation of a Fibre TV Splitter (TVS) within an FDH Cabinet,Per device, $46.23 ,Installation of a Fibre TV Splitter (TVS) within an FDH Cabinet,45210,
Downer,Downer - MWA,FB-01-04-06,Installation of a Fibre TV Splitter within a PDH enclosure,Per device, $46.23 ,Installation of a Fibre TV Splitter within a PDH enclosure,45210,
Downer,Downer - MWA,FB-02-01-01,Installation of multiport or splitter multiport in underground pit or manhole,Per multiport, $31.25 ,Installation of multiport or splitter multiport in underground pit or manhole,45210,
Downer,Downer - MWA,FB-02-01-02,Installation of multiport or splitter multiport on any pole,Per multiport, $107.30 ,Installation of multiport or splitter multiport on any pole,45210,
Downer,Downer - MWA,FB-02-01-03,Replacement or Upgrade of existing splitter multiport in underground pit or manhole,Per multiport, $37.80 ,Replacement or Upgrade of existing splitter multiport in underground pit or manhole,45210,
Downer,Downer - MWA,FB-02-01-04,Replacement or Upgrade of existing splitter multiport on any pole,Per multiport, $150.00 ,Replacement or Upgrade of existing splitter multiport on any pole,45210,
Downer,Downer - MWA,FB-03-01-01,Splicing of optic fibre ribbons,Per Ribbon Splice, $16.50 ,Splicing of optic fibre ribbons,45210,
Downer,Downer - MWA,FB-03-01-02,Splicing of single fibre,Per Fibre Splice, $12.40 ,Splicing of single fibre,45210,
Downer,Downer - MWA,FB-03-01-03,Splicing of loose tube fibre,Per Fibre Splice, $15.00 ,Splicing of loose tube fibre,45210,
Downer,Downer - MWA,FB-03-01-04,De ribbonise 12 fibre ribbon,Per ribbon, $11.50 ,De ribbonise 12 fibre ribbon,45210,
Downer,Downer - MWA,FB-04-02-01,Uni-directional OTDR Testing to the first fibre tested,Per fibre, $27.00 ,Uni-directional OTDR Testing to the first fibre tested,45210,
Downer,Downer - MWA,FB-04-02-01X,Extra over for additional Uni-directional OTDR Testing,Per fibre, $13.00 ,Extra over for additional Uni-directional OTDR Testing,45210,
Downer,Downer - MWA,FB-04-02-03,Point to point DFL OTDR test to the first fibre tested,Per fibre, $31.50 ,Point to point DFL OTDR test to the first fibre tested,45210,
Downer,Downer - MWA,FB-04-02-03X,Extra over for additional Point to point DFL OTDR test,Per fibre, $8.00 ,Extra over for additional Point to point DFL OTDR test,45210,
Downer,Downer - MWA,FB-04-02-05,Insertion loss testing to the first fibre tested,Per fibre, $21.29 ,Insertion loss testing to the first fibre tested,45210,
Downer,Downer - MWA,FB-04-02-05X,Extra over for additional Insertion loss testing,Per fibre, $14.08 ,Extra over for additional Insertion loss testing,45210,
Downer,Downer - MWA,FB-04-02-05XP,Extra over rate for LFN / MTLFN insertion loss testing to the PCD  ,Per fibre, $9.38 ,Extra over rate for LFN / MTLFN insertion loss testing to the PCD  ,45210,
Downer,Downer - MWA,FB-04-02-08,PON Power Meter Test,Per fibre, $17.00 ,PON Power Meter Test,45210,
Downer,Downer - MWA,FB-04-02-09,End to end connectivity testing to the GPON NTD at customer premises,Per fibre, $35.00 ,End to end connectivity testing to the GPON NTD at customer premises,45210,
Downer,Downer - MWA,FB-04-02-10,End to end connectivity testing to SASK NTD at customer premises,Per fibre, $35.00 ,End to end connectivity testing to SASK NTD at customer premises,45210,
Downer,Downer - MWA,FB-05-02-01,Installation of a 12/24 way fibre patch panel within a customer premise environment,Per patch panel, $120.83 ,Installation of a 12/24 way fibre patch panel within a customer premise environment,45210,
Downer,Downer - MWA,FB-05-02-04,Installation of a 24 way HDODF patch panel within a HDODF or equivalent environment,Per patch panel, $120.83 ,Installation of a 24 way HDODF patch panel within a HDODF or equivalent environment,45210,
Downer,Downer - MWA,FB-05-02-05,Installation of a 72 way HDODF patch panel within a HDODF or equivalent environment,Per patch panel, $199.06 ,Installation of a 72 way HDODF patch panel within a HDODF or equivalent environment,45210,
Downer,Downer - MWA,FB-05-02-06,Installation of a 144 way HDODF patch panel within a HDODF or equivalent environment,Per patch panel, $476.35 ,Installation of a 144 way HDODF patch panel within a HDODF or equivalent environment,45210,
Downer,Downer - MWA,FB-05-03-01,Prepare and splice of a 12 fibre sheath within a customer premises environment,Per cable sheath, $77.60 ,Prepare and splice of a 12 fibre sheath within a customer premises environment,45210,
Downer,Downer - MWA,FB-05-03-02,Prepare and splice of a single fibre in a PIC cable,Per Fibre, $39.00 ,Prepare and splice of a single fibre in a PIC cable,45210,
Downer,Downer - MWA,FB-05-03-03,Supply and install patching cable within a HDODF or equivalent environment,Per patching cable, $44.18 ,Supply and install patching cable within a HDODF or equivalent environment,45210,
Downer,Downer - MWA,FB-05-03-06,Prepare and splice a fibre cable sheath greater than 144 fibres to be connected within a HDODF environment,Per cable sheath, $826.66 ,Prepare and splice a fibre cable sheath greater than 144 fibres to be connected within a HDODF environment,45210,
Downer,Downer - MWA,FB-05-03-07,Prepare and splice a fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected within a HDODF environment,Per cable sheath, $403.84 ,Prepare and splice a fibre cable sheath greater 12 fibres and up to and including 144 fibres to be connected within a HDODF environment,45210,
Downer,Downer - MWA,FB-05-03-08,Installation of an inline optical attenuator in conjunction with HDODF patching works,Per optical attenuator, $32.12 ,Installation of an inline optical attenuator in conjunction with HDODF patching works,45210,
Downer,Downer - MWA,FB-05-03-09,Installation of an inline optical attenuator within the HDODF cabinet or equivalent rack environments as part of line balancing works for an FTTC DPU,Per optical attenuator, $90.80 ,Installation of an inline optical attenuator within the HDODF cabinet or equivalent rack environments as part of line balancing works for an FTTC DPU,45210,
Downer,Downer - MWA,FB-06-01-01,Removal of existing fibre joint enclosure,Per fibre joint enclosure, $40.00 ,Removal of existing fibre joint enclosure,45210,
Downer,Downer - MWA,FC-01-01-03,Installation and commissioning of a wall mounted DPU terminal device ,Per DPU, $65.50 ,Installation and commissioning of a wall mounted DPU terminal device ,45210,
Downer,Downer - MWA,FC-01-01-10,Installation and commissioning of an aerial DPU terminal device ,Per DPU, $90.00 ,Installation and commissioning of an aerial DPU terminal device ,45210,
Downer,Downer - MWA,FC-01-01-11,Installation and commissioning of a non-aerial DPU terminal device ,Per DPU, $50.00 ,Installation and commissioning of a non-aerial DPU terminal device ,45210,
Downer,Downer - MWA,FC-01-01-12,Removal of existing DPU,Per DPU, $35.00 ,Removal of existing DPU,45210,
Downer,Downer - MWA,FC-02-01-05,Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,Per DPU copper lead extension, $74.38 ,Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,45210,
Downer,Downer - MWA,FC-02-01-06,Supply and installation of DPU copper lead extension from DPU copper lead to a new or existing non-aerial mounted openable joint enclosure ,Per DPU copper lead extension, $97.46 ,Supply and installation of DPU copper lead extension from DPU copper lead to a new or existing non-aerial mounted openable joint enclosure ,45210,
Downer,Downer - MWA,FC-02-01-07,Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,Per DPU copper lead extension, $108.58 ,Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,45210,
Downer,Downer - MWA,FC-02-01-12,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,Per DPU copper lead high twist extension, $65.00 ,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure,45210,
Downer,Downer - MWA,FC-02-01-13,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing non-aerial mounted openable joint enclosure,Per DPU copper lead high twist extension, $149.65 ,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing non-aerial mounted openable joint enclosure,45210,
Downer,Downer - MWA,FC-02-02-01,Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,Per aerial DPU copper lead jointed , $57.09 ,Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure,45210,
Downer,Downer - MWA,FC-02-02-02,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure ,Per DPU copper lead high twist extension, $102.49 ,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure ,45210,
Downer,Downer - MWA,FC-02-02-03,Removal of an existing terminal box joint enclosure or existing openable joint and installation of a new replacement openable joint enclosure,Per replaced enclosure, $94.00 ,Removal of an existing terminal box joint enclosure or existing openable joint and installation of a new replacement openable joint enclosure,45210,
Downer,Downer - MWA,FC-02-02-04,Installation of a copper tie cable for interconnection between two new or existing openable joint enclosures or terminal box joint enclosures ,Per copper tie cable, $134.57 ,Installation of a copper tie cable for interconnection between two new or existing openable joint enclosures or terminal box joint enclosures ,45210,
Downer,Downer - MWA,FC-02-03-01,Installation of a new non-aerial openable joint enclosure,Per new non-aerial openable joint enclosure, $55.00 ,Installation of a new non-aerial openable joint enclosure,45210,
Downer,Downer - MWA,FC-02-03-02,Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,Per DPU copper lead jointed , $19.00 ,Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit,45210,
Downer,Downer - MWA,FC-02-03-03,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,Per DPU copper lead jointed , $24.00 ,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure,45210,
Downer,Downer - MWA,FC-02-03-04,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,Per DPU copper lead high twist extension, $125.90 ,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a non-aerial copper interconnect unit,45210,
Downer,Downer - MWA,FC-02-03-05,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing non-aerial openable joint enclosure,Per DPU copper lead high twist extension, $135.92 ,Installation of a DPU 2 pair high twist copper lead extension from DPU copper lead to a new or existing non-aerial openable joint enclosure,45210,
Downer,Downer - MWA,FC-02-03-06,Extra over for the Installation of a 2 pair copper cut-in loop to existing lead sheath copper lead-in,Per 2pair loop, $63.31 ,Extra over for the Installation of a 2 pair copper cut-in loop to existing lead sheath copper lead-in,45210,
Downer,Downer - MWA,FC-03-01-01,Existing copper drop sheath validation,Per existing copper drop sheath validated, $20.00 ,Existing copper drop sheath validation,45210,
Downer,Downer - MWA,FC-03-01-02,Existing Copper drop sheath validation for Serviceability for Missed Lead-ins,Per existing copper drop sheath validated, $75.13 ,Existing Copper drop sheath validation for Serviceability for Missed Lead-ins,45210,
Downer,Downer - MWA,HF-01-01-01,Installation of aerial bridger amplifier in new network,Per bridger amplifier, $220.00 ,Installation of aerial bridger amplifier in new network,45210,
Downer,Downer - MWA,HF-01-01-02,Installation of aerial bridger amplifier in existing network,Per bridger amplifier, $200.00 ,Installation of aerial bridger amplifier in existing network,45210,
Downer,Downer - MWA,HF-01-01-03,Installation of aerial line-extender amplifier in new network ,Per line-extender amplifier, $156.21 ,Installation of aerial line-extender amplifier in new network ,45210,
Downer,Downer - MWA,HF-01-01-04,Installation of aerial line-extender amplifier to existing network ,Per line-extender amplifier, $139.09 ,Installation of aerial line-extender amplifier to existing network ,45210,
Downer,Downer - MWA,HF-01-01-05,"Installation of aerial directional coupler, network splitter, line equaliser or line power inserter in new network",Per coupler or network splitter or line power inserter, $70.56 ,"Installation of aerial directional coupler, network splitter, line equaliser or line power inserter in new network",45210,
Downer,Downer - MWA,HF-01-01-06,"Installation of aerial mounted directional coupler, network splitter, line equaliser or line power inserter in existing network",Per coupler or network splitter or line power inserter, $87.69 ,"Installation of aerial mounted directional coupler, network splitter, line equaliser or line power inserter in existing network",45210,
Downer,Downer - MWA,HF-01-01-07,Installation of aerial line power supply in new network,Per line power supply, $538.00 ,Installation of aerial line power supply in new network,45210,
Downer,Downer - MWA,HF-01-01-08,Installation of aerial line power supply in existing network,Per line power supply, $538.00 ,Installation of aerial line power supply in existing network,45210,
