Customer,Contract ,Item Code,Item Name,Unit of Measure (UoM),Rate,Item Description,Xero Account,
Systems Connect,Systems Connect - Rail Works,W5379,Price to supply & install addit 50mm PVC conduit (45m lgths) in Trench (DE),METRE, $	6.37 ,Price to supply & install addit 50mm PVC conduit (45m lgths) in Trench (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5380,Price to supply & install addit 100mm PVC conduit (45m lengths) in trench (DE),METRE, $	11.00 ,Price to supply & install addit 100mm PVC conduit (45m lengths) in trench (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5381,Road Xing Supp & Install lx 50mm PVC conduit 45m lgths in trench (soil) (DE),METRE, $	105.31 ,Road Xing Supp & Install lx 50mm PVC conduit 45m lgths in trench (soil) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5382,Road Xing Supp & Install lxl00mm PVC conduit 45m lgths in trench (soil) (DE),METRE, $	152.43 ,Road Xing Supp & Install lxl00mm PVC conduit 45m lgths in trench (soil) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5383,Road Xing Supp & Install 2x100mm PVC conduit 45m lgths in trench (soil) (DE),METRE, $	170.17 ,Road Xing Supp & Install 2x100mm PVC conduit 45m lgths in trench (soil) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5384,Road Xing Supp & Install 3x100mm PVC conduits 45m lgths in trench(soil) (DE),METRE, $	227.50 ,Road Xing Supp & Install 3x100mm PVC conduits 45m lgths in trench(soil) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5391,Road Xing Supp & Install lx 50mm PVC conduit 45m lgths in trench (rock) (DE),METRE, $	195.01 ,Road Xing Supp & Install lx 50mm PVC conduit 45m lgths in trench (rock) (DE),45171,
Systems Connect,Systems Connect - Rail Works,WS392,Road Xing Supp & Install lxl00mm PVC conduit 45m lgths in trench (rock) (DE),METRE, $	205.73 ,Road Xing Supp & Install lxl00mm PVC conduit 45m lgths in trench (rock) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5393,Road Xing Supp & Install 2x100mm PVC conduit 45m lgths in trench (rock) (DE),METRE, $	240.50 ,Road Xing Supp & Install 2x100mm PVC conduit 45m lgths in trench (rock) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5394,Road Xing Supp & Install 3x100mm PVC conduits 45m lgths in trench(rock) (DE),METRE, $	286.00 ,Road Xing Supp & Install 3x100mm PVC conduits 45m lgths in trench(rock) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11340,Supply and Install TYCO HOOF Rack (DE),EACH," $	4,658.93 ",Supply and Install TYCO HOOF Rack (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11341,Supply and Install Type 92 Rack (DE),EACH," $	1,849.35 ",Supply and Install Type 92 Rack (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11302,Install up to 60 Fibre COFTU (DE),EACH, $	390.00 ,Install up to 60 Fibre COFTU (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5709,Rod and Rope Conduit and Install Optical Fibre  (DE),METRE, $	3.97 ,Rod and Rope Conduit and Install Optical Fibre  (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5877,Rod and Rope Conduit and Install Optical Fibre Cable  Occupied Conduit (DE),METRE, $	4.32 ,Rod and Rope Conduit and Install Optical Fibre Cable  Occupied Conduit (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11326,Rod & Rope Conduit and Install Optical Fibre Cable >120 Fibre Vacant Conduit/sub duct (DE),METRE, $	4.39 ,Rod & Rope Conduit and Install Optical Fibre Cable >120 Fibre Vacant Conduit/sub duct (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11325,Rod & Rope Conduit and Install Optical Fibre Cable >120 Fibre Occupied Conduit (DE),METRE, $	5.15 ,Rod & Rope Conduit and Install Optical Fibre Cable >120 Fibre Occupied Conduit (DE),45171,
Systems Connect,Systems Connect - Rail Works,W12039,Haul Optical Fibre Cable,METRE, $	3.64 ,Haul Optical Fibre Cable,45171,
Systems Connect,Systems Connect - Rail Works,W12040,Haul Optical Fibre Cable (Greater than 120 Fibre),METRE, $	3.90 ,Haul Optical Fibre Cable (Greater than 120 Fibre),45171,
Systems Connect,Systems Connect - Rail Works,W5710,Optical Fibre Cable Laying in Open Trench (Buried solid) (DE),METRE, $	2.80 ,Optical Fibre Cable Laying in Open Trench (Buried solid) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5711,OF Cable Plough (up to 1 kilometre - single cable in OTR) - 1200mm depth (DE),METRE, $	11.44 ,OF Cable Plough (up to 1 kilometre - single cable in OTR) - 1200mm depth (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5712,OF Cable Plough (over 1 kilometre - single cable in OTR) - 1200mm depth (DE),METRE, $	10.57 ,OF Cable Plough (over 1 kilometre - single cable in OTR) - 1200mm depth (DE),45171,
Systems Connect,Systems Connect - Rail Works,WS715,"OF Cable Plough (up to 1 kilometre, single cable in Rock), 1200mm depth (DE)",METRE, $	69.36 ,"OF Cable Plough (up to 1 kilometre, single cable in Rock), 1200mm depth (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5716,"OF Cable Plough (over 1 kilometre, single cable in Rock), 1200mm depth (DE)",METRE, $	65.07 ,"OF Cable Plough (over 1 kilometre, single cable in Rock), 1200mm depth (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5719,"OF & CU Cable Plough (up to 1 kilometre, dual cable in OTR), 1200mm depth (DE)",METRE, $	12.87 ,"OF & CU Cable Plough (up to 1 kilometre, dual cable in OTR), 1200mm depth (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5720,"OF & CU Cable Plough (over 1 kilometre, dual cable in OTR), 1200mm depth (DE)",METRE, $	11.73 ,"OF & CU Cable Plough (over 1 kilometre, dual cable in OTR), 1200mm depth (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5723,"OF & CU Cable Plough (up to 1 kilometre, dual cable in Rock), 1200mm depth, W1261 (DE)",METRE, $	72.93 ,"OF & CU Cable Plough (up to 1 kilometre, dual cable in Rock), 1200mm depth, W1261 (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5724,"OF & CU Cable Plough (over 1 kilometre, dual cable in Rock), 1200mm depth, W1261 (DE)",METRE, $	69.36 ,"OF & CU Cable Plough (over 1 kilometre, dual cable in Rock), 1200mm depth, W1261 (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5725,Supply & install Transponders on OF cable (DE),EACH, $	40.04 ,Supply & install Transponders on OF cable (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11324,Fibre Splicing (DE),EACH, $	24.04 ,Fibre Splicing (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5734,Supply & fit  Optical fibre closure 24 fibre (DE),EACH, $	277.11 ,Supply & fit  Optical fibre closure 24 fibre (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5735,Supply & fit  Egerton 24/72 single ended closure (DE),EACH, $	473.17 ,Supply & fit  Egerton 24/72 single ended closure (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5736,Supply & Fit UCNP 7-10 closure (DE),EACH," $	1,039.62 ",Supply & Fit UCNP 7-10 closure (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5737,Supply & fit  UCNP 7-20 closure (DE),EACH," $	1,148.08 ",Supply & fit  UCNP 7-20 closure (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5738,Supply & fit  UCNP 9-30 closure (DE),EACH," $	1,772.86 ",Supply & fit  UCNP 9-30 closure (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11353,CNCP 9-24 closure with loose Tube Tray (DE),EACH," $	1,348.43 ",CNCP 9-24 closure with loose Tube Tray (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11323,UCNCP 9-24 closure with no loose Tube Tray (DE),EACH," $	1,218.30 ",UCNCP 9-24 closure with no loose Tube Tray (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11322,UCNCP 9-28 closure with loose Tube Tray (DE),EACH," $	1,540.57 ",UCNCP 9-28 closure with loose Tube Tray (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11354,UCNCP 9-28 closure with no loose Tube Tray (DE),EACH," $	1,810.93 ",UCNCP 9-28 closure with no loose Tube Tray (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11321,Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),EACH, $	148.47 ,Install and prepare additional optic fibre cable into existing joint up to 24 Fibre (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11320,Install and prepare additional optic fibre cable into existing joint up to 25-60 Fibre (DE),EACH, $	171.57 ,Install and prepare additional optic fibre cable into existing joint up to 25-60 Fibre (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11319,Install and prepare additional optic fibre cable into existing joint> than 60 Fibre (DE),EACH, $	217.75 ,Install and prepare additional optic fibre cable into existing joint> than 60 Fibre (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5739,Optical fibre Terminal Unit - Up to  24 fibres (max) W2167 (DE),EACH, $	826.80 ,Optical fibre Terminal Unit - Up to  24 fibres (max) W2167 (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5740,Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),EACH, $	930.15 ,Optical fibre Terminal Unit - 25 - 60 fibre W1243 (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5741,Optical fibre Terminal Unit - 61- 120 fibre W3148 (DE),EACH," $	1,033.50 ",Optical fibre Terminal Unit - 61- 120 fibre W3148 (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11318,Optical fibre Terminal Unit> 120 fibre (DE),EACH," $	1,584.70 ",Optical fibre Terminal Unit> 120 fibre (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11316,Supply Install Single Pigtail/corded fibre/patch lead at any Single locations (DE),EACH, $	104.05 ,Supply Install Single Pigtail/corded fibre/patch lead at any Single locations (DE),45171,
Systems Connect,Systems Connect - Rail Works,W12410,ply and install of flexible conduit (Core flex),METRE, $	17.43 ,ply and install of flexible conduit (Core flex),45171,
Systems Connect,Systems Connect - Rail Works,W11314,Remove Single Pigtail/corded fibre/patch lead  at any Single locations (DE),EACH, $	36.06 ,Remove Single Pigtail/corded fibre/patch lead  at any Single locations (DE),45171,
Systems Connect,Systems Connect - Rail Works,W11313,Supply Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),EACH, $	36.48 ,Supply Install 2nd and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6el) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W12041,Remove Second and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6e2),EACH, $	13.78 ,Remove Second and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6e2),45171,
Systems Connect,Systems Connect - Rail Works,R11312,Remove Single Pigtail/corded fibre/patch lead  at any Single locations (DE),EACH, $	80.34 ,Remove Single Pigtail/corded fibre/patch lead  at any Single locations (DE),45171,
Systems Connect,Systems Connect - Rail Works,R11310,Remove Second and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6e2) (DE),EACH, $	26.29 ,Remove Second and subsequent Pigtail/corded fibre/patch lead (extra over to OO-6e2) (DE),45171,
Systems Connect,Systems Connect - Rail Works,A11306,Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),EACH, $	530.53 ,Setup and Test and Commissioning of First Fibre on Single Run/Cable (DE),45171,
Systems Connect,Systems Connect - Rail Works,A11308,Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),EACH, $	26.29 ,Test and Commissioning of  Second & Subsequent Fibres on Single Run/Cable (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5851,Labourer Incl operators spotters eg Deep m/holes 2nd staff for Syd/Melb tunnel system (DE),HR, $	49.40 ,Labourer Incl operators spotters eg Deep m/holes 2nd staff for Syd/Melb tunnel system (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5852,"Jointer (Fully equipped, including vehicle) (DE)",HR, $	60.44 ,"Jointer (Fully equipped, including vehicle) (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5853,"E/0 for Jointer (Fully equipped, including vehicle) - Out of hours rate (DE)",HR, $	30.23 ,"E/0 for Jointer (Fully equipped, including vehicle) - Out of hours rate (DE)",45171,
Systems Connect,Systems Connect - Rail Works,W5854,E/O for  Labourer - Out of hours rate Used as per (a) 3 (DE),HR, $	24.70 ,E/O for  Labourer - Out of hours rate Used as per (a) 3 (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5855,Technician (Fully equipped including vehicle) (DE),HR, $	63.25 ,Technician (Fully equipped including vehicle) (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5856,E/O for Technician (Fully equipped including vehicle) E/O OTime (DE),HR, $	31.63 ,E/O for Technician (Fully equipped including vehicle) E/O OTime (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5861,Single axle tipper truck 5 Tonne load (DE),HR, $	81.90 ,Single axle tipper truck 5 Tonne load (DE),45171,
Systems Connect,Systems Connect - Rail Works,W5864,Excavator up to 10 tonnes (DE),HR, $	116.03 ,Excavator up to 10 tonnes (DE),45171,
Systems Connect,Systems Connect - Rail Works,W12364,Photo-set for NC Panel contract Customer Wideband External Fibre,QUOTE, $	88.40 ,Photo-set for NC Panel contract Customer Wideband External Fibre,45171,
